UG_COD,UG_DESC,UF,REGIÃO,REGIAO,FONTE_REGIONALIZACAO
195004,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Nordeste,LLM
195005,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Nordeste,LLM
195006,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Norte/Nordeste,LLM
195011,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Norte/Nordeste,LLM
195012,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Norte/Nordeste,LLM
195015,CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA,PI,,Norte/Nordeste,LLM
200005,COORDENACAO-GERAL DE LOGISTICA-CGL,DF,,Centro-Oeste,LLM
200008,MINISTERIO PUBLICO MILITAR - DF,DF,,Centro-Oeste,LLM
200009,MINISTERIO PUBLICO DO DF E TERRITORIOS,DF,,Centro-Oeste,LLM
200016,SECRETARIA DE DIREITOS HUMANOS/PR,PR,,Sul,LLM
200022,PROCURADORIA DA REPUBLICA - SE,SE,,Nordeste,LLM
200023,PROCURADORIA DA REPUBLICA - DF,DF,,Centro-Oeste,LLM
200024,PROCURADORIA REG.DO TRABALHO 10A. REGIAO - DF,DF,,Centro-Oeste,LLM
200031,PROCURADORIA DA REPUBLICA - BA,BA,,Nordeste,LLM
200032,PROCURADORIA REG.DO TRABALHO 5A. REGIAO - BA,BA,,Nordeste,LLM
200035,PROCURADORIA DA REPUBLICA - MG,MG,,Sudeste,LLM
200036,PROCURADORIA REG.DO TRABALHO 3A. REGIAO - MG,MG,,Sudeste,LLM
200038,PROCURADORIA DA REPUBLICA - ES,ES,,Sudeste,LLM
200040,PROCURADORIA DA REPUBLICA - MS,MS,,Centro-Oeste,LLM
200043,PROCURADORIA DA REPUBLICA - RJ,RJ,,Sudeste,LLM
200044,PROCURADORIA REG.DO TRABALHO 1A. REGIAO - RJ,RJ,,Sudeste,LLM
200045,PROCURADORIA REGIONAL DA REPUBLICA-2A.REGIAO,SP,,Sudeste,LLM
200046,PROCURADORIA DA REPUBLICA - RO,RO,,Norte,LLM
200049,PROCURADORIA DA REPUBLICA - SP,SP,,Sudeste,LLM
200050,PROCURADORIA REG.DO TRABALHO 2A. REGIAO - SP,SP,,Sudeste,LLM
200053,PROCURADORIA DA REPUBLICA - PR,PR,,Sul,LLM
200054,PROCURADORIA REG.DO TRABALHO 9A. REGIAO- PR,PR,,Sul,LLM
200058,PROCURADORIA DA REPUBLICA - SC,SC,,Sul,LLM
200059,PROCURADORIA REG.DO TRABALHO 12A. REGIAO- SC,SC,,Sul,LLM
200061,PROCURADORIA DA REPUBLICA - RS,RS,,Sul,LLM
200062,PROCURADORIA REG.DO TRABALHO 4A. REGIAO - RS,RS,,Sul,LLM
200064,PROCURADORIA DA REPUBLICA - MT,MT,,Centro-Oeste,LLM
200066,PROCURADORIA DA REPUBLICA - GO,GO,,Centro-Oeste,LLM
200069,PROCURADORIA DA REPUBLICA - AC,AC,,Norte,LLM
200071,PROCURADORIA DA REPUBLICA - AM,AM,,Norte,LLM
200072,PROCURADORIA REG.DO TRABALHO 11A. REGIAO- AM,AM,,Norte,LLM
200075,PROCURADORIA DA REPUBLICA - PA,PA,,Norte,LLM
200076,PROCURADORIA REG.DO TRABALHO 8A. REGIAO- PA,PA,,Norte,LLM
200078,PROCURADORIA DA REPUBLICA - MA,MA,,Norte,LLM
200080,PROCURADORIA DA REPUBLICA - PI,PI,,Nordeste,LLM
200082,PROCURADORIA DA REPUBLICA - CE,CE,,Nordeste,LLM
200083,PROCURADORIA REG.DO TRABALHO 7A. REGIAO- CE,CE,,Nordeste,LLM
200085,PROCURADORIA DA REPUBLICA - RN,RN,,Nordeste,LLM
200087,PROCURADORIA DA REPUBLICA - PB,PB,,Nordeste,LLM
200089,PROCURADORIA REG.DO TRABALHO 13A. REGIAO- PB,PB,,Nordeste,LLM
200090,PROCURADORIA DA REPUBLICA - PE,PE,,Nordeste,LLM
200091,PROCURADORIA REG.DO TRABALHO 6A. REGIAO- PE,PE,,Nordeste,LLM
200093,PROCURADORIA DA REPUBLICA - AL,AL,,Nordeste,LLM
200095,PROCURADORIA REG.DO TRABALHO - 14 REGIAO- RO,RO,,Norte,LLM
200096,PROCURADORIA REG.TRAB.-15.REGIAO-CAMPINAS/SP,SP,,Sudeste,LLM
200098,PROCURADORIA REG. DO TRABALHO 22A.REGIAO/PI,PI,,Nordeste,LLM
200099,PROCURADORIA REG. DO TRABALHO 21A.REGIAO/RN,RN,,Nordeste,LLM
200100,SECRETARIA DE ADMINISTRACAO MIN. PUBLICO FED.,DF,,Centro-Oeste,LLM
200102,PROCURADORIA REGIONAL DA REPUBLICA-4A.REG./RS,RS,,Sul,LLM
200106,PROCURADORIA REG.DO TRABALHO 16A.REGIAO - MA,MA,,Nordeste,LLM
200108,PROCURADORIA REGIONAL DO TRABALHO-18A.REGIAO,GO,,Centro-Oeste,LLM
200109,DEPTO.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200110,3. DISTRITO DE POLICIA RODOVIARIA FEDERAL/AM,AM,,Norte,LLM
200111,19A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200112,16A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200113,11A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200114,10A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200115,4A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200116,5A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200117,6A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200118,7A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200119,9A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200120,2A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200121,1A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200122,14A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200123,15A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200124,18A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200125,8A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200126,12A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200127,17A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200128,3A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200129,13A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,,Centro-Oeste,LLM
200130,20A.SUPERINT.DE POLICIA RODOVIARIA FEDERAL/SE,SE,,Nordeste,LLM
200131,21A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,BA,,Nordeste,LLM
200139,2º DISTRITO DE POLICIA RODOVIARIA FEDERAL/TO,TO,,Norte,LLM
200140,DEFENSORIA PUBLICA DA UNIAO,DF,,Centro-Oeste,LLM
200141,1O DISTRITO REG.DE POLICIA RODOV.FEDERAL-DF,DF,,Centro-Oeste,LLM
200200,DEPARTAMENTO DE ADM.DA PROC.GERAL DO TRABALHO,DF,,Centro-Oeste,LLM
200202,PROCURADORIA REGIONAL DO TRABALHO-19A.REGIAO,DF,,Centro-Oeste,LLM
200203,PROCURADORIA REGIONAL DO TRABALHO 20A.REGIAO,SE,,Nordeste,LLM
200204,PROCURADORIA REGIONAL DA REPUBLICA 3A.REGIAO,SP,,Sudeste,LLM
200205,PROCURADORIA REGIONAL DO TRABALHO DA 23A.-MT,MT,,Centro-Oeste,LLM
200206,PROCURADORIA REGIONAL DO TRABALHO DA 24A.-MS,MS,,Centro-Oeste,LLM
200207,PROCURADORIA REGIONAL DA REPUBLICA-5A.REGIAO,BA,,Nordeste,LLM
200208,PROCURADORIA REGIONAL DA REPUBLICA-1A. REGIAO,SP,,Sudeste,LLM
200232,5. DISTRITO REGIONAL DO DPRF,SP,,Sudeste,LLM
200233,4.DISTRITO REGIONAL DO DPRF,DF,,Centro-Oeste,LLM
200234,ESCOLA SUPERIOR DO MINIST. PUBLICO DA UNIAO,DF,,Centro-Oeste,LLM
200242,FORÇA NACIONAL DE SEGURANÇA PÚBLICA,DF,,Centro-Oeste,LLM
200244,CAIXA ECONOMICA FEDERAL - ANCINE,DF,,Centro-Oeste,LLM
200246,FUNDO NACIONAL ANTIDROGAS,DF,,Centro-Oeste,LLM
200247,ARQUIVO NACIONAL - RJ,RJ,,Sudeste,LLM
200248,SECRETARIA EXTRAORD. DE SEG.P/GRANDES EVENTOS,DF,,Centro-Oeste,LLM
200321,CEF - DEPARTAMENTO PENITENCIARIO NACIONAL-MJ,DF,,Centro-Oeste,LLM
200323,DEPEN/DIRETORIA DO SISTEMA PENITENC. FEDERAL,DF,,Centro-Oeste,LLM
200324,DEPEN/DIRETORIA DE POLITICAS PENITENCIARIAS,DF,,Centro-Oeste,LLM
200329,CEF - SENASP/MJ,DF,,Centro-Oeste,LLM
200330,SECRETARIA NACIONAL DE SEG. PÚBLICA - SENASP,DF,,Centro-Oeste,LLM
200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DF,,Centro-Oeste,LLM
200333,DEPARTAMENTO PENITENCIARIO NACIONAL,DF,,Centro-Oeste,LLM
200334,COORDENACAO DE ADMINISTRACAO-COAD/DLOG/DPF,DF,,Centro-Oeste,LLM
200340,ACADEMIA NACIONAL DE POLICIA,DF,,Centro-Oeste,LLM
200342,COORDENACAO DE TECNOLOGIA DA INFORMACAO,DF,,Centro-Oeste,LLM
200344,SUPERINTENDENCIA REGIONAL NO ESTADO DE SE,SE,,Nordeste,LLM
200346,SUPERINTENDENCIA REGIONAL NO ESTADO DA BA,BA,,Nordeste,LLM
200350,SUPERINTENDENCIA REG DA POLICIA FEDERAL EM MG,MG,,Sudeste,LLM
200352,SUPERINTENDENCIA REGIONAL NO ESTADO DO ES,ES,,Sudeste,LLM
200354,SUPERINTENDENCIA REGIONAL NO ESTADO DO MS,MS,,Centro-Oeste,LLM
200356,SUPERINTENDENCIA REGIONAL NO ESTADO DO RJ,RJ,,Sudeste,LLM
200358,SUPERINTENDENCIA REGIONAL NO ESTADO DE AL,AL,,Nordeste,LLM
200360,SUPERINTENDENCIA REGIONAL NO ESTADO DE SP,SP,,Sudeste,LLM
200362,DELEGACIA DE POLICIA FEDERAL EM SANTOS,SP,,Sudeste,LLM
200364,SUPERINTENDENCIA REGIONAL NO ESTADO DO PR,PR,,Sul,LLM
200366,DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUAÇU,PR,,Sul,LLM
200368,DELEGACIA DE POLICIA FEDERAL EM LONDRINA,PR,,Sul,LLM
200370,SUPERINTENDENCIA REGIONAL NO ESTADO DE SC,SC,,Sul,LLM
200372,SUPERINTENDENCIA REGIONAL NO ESTADO DO RS,RS,,Sul,LLM
200374,SUPERINTENDÊNCIA REGIONAL NO ESTADO DO MT,MT,,Centro-Oeste,LLM
200376,SUPERINTENDÊNCIA REGIONAL NO ESTADO DO GO,GO,,Centro-Oeste,LLM
200378,SUPERINTENDENCIA REGIONAL NO ESTADO DE RO,RO,,Norte,LLM
200380,SUPERINTENDÊNCIA REGIONAL NO ESTADO DO AC,AC,,Norte,LLM
200382,SUPERINTENDENCIA REGIONAL NO ESTADO DO AM,AM,,Norte,LLM
200384,SUPERINTENDENCIA REGIONAL NO ESTADO DE RR,RR,,Norte,LLM
200386,SUPERINTENDENCIA REGIONAL NO ESTADO DO PA,PA,,Norte,LLM
200388,SUPERINTENDENCIA REGIONAL NO ESTADO DO MA,MA,,Norte,LLM
200390,SUPERINTENDENCIA REGIONAL NO ESTADO DO PI,PI,,Nordeste,LLM
200392,SUPERINTENDENCIA REGIONAL NO ESTADO DO CE,CE,,Nordeste,LLM
200394,SUPERINTENDENCIA REGIONAL NO ESTADO DO RN,RN,,Nordeste,LLM
200396,SUPERINTENDÊNCIA REGIONAL NO ESTADO DA PB,PB,,Nordeste,LLM
200398,SUPERINTENDÊNCIA REGIONAL NO ESTADO DE PE,PE,,Nordeste,LLM
200400,SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,DF,,Centro-Oeste,LLM
200401,SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,DF,,Centro-Oeste,LLM
200402,SUPERINTENDENCIA REGIONAL NO ESTADO DO AP,AP,,Norte,LLM
200404,SUPERINTENDENCIA REGIONAL NO ESTADO DE TO,TO,,Norte,LLM
200406,DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF,DF,,Centro-Oeste,LLM
200416,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,SP,,Sudeste,LLM
200600,PENITENCIARIA FEDERAL DE CAMPO GRANDE - MS,MS,,Centro-Oeste,LLM
200601,PENITENCIARIA FEDERAL EM CATANDUVAS - PR,PR,,Sul,LLM
200602,PENITENCIARIA FEDERAL EM MOSSORO - RN,RN,,Nordeste,LLM
201013,COORDENACAO DE EXECUCAO ORC. E FINANCEIRA,DF,,Centro-Oeste,LLM
201046,PROG.DE MODER.DE INSTR. SIST.DE GESTAO DA APF,DF,,Centro-Oeste,LLM
203001,AGENCIA ESPACIAL BRASILEIRA/AEB,DF,,Centro-Oeste,LLM
203003,AGENCIA NACIONAL DO CINEMA,DF,,Centro-Oeste,LLM
238012,SECRETARIA DE POLIT. DE PROM.DA IGUALD.RACIAL,DF,,Centro-Oeste,LLM
240001,1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,DF,,Centro-Oeste,LLM
240002,2A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,DF,,Centro-Oeste,LLM
240010,DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO,DF,,Centro-Oeste,LLM
240013,DIVISAO DE SERVICOS GERAIS - MRE,DF,,Centro-Oeste,LLM
240016,INSTITUTO RIO-BRANCO,RJ,,Sudeste,LLM
240017,ESCRITORIO FINANCEIRO EM NOVA IORQUE,EX,,Exterior,LLM
240025,AGENCIA BRASILEIRA DE COOPERACAO - ABC,DF,,Centro-Oeste,LLM
240027,ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE,DF,,Centro-Oeste,LLM
240031,ESCRIT.DE REP.DO MINIST.RELAC.EXTERIORES/SP,SP,,Sudeste,LLM
240034,EMBAIXADA DO BRASIL EM TOQUIO,DF,,Centro-Oeste,LLM
240035,EMBAIXADA DO BRASIL EM LONDRES,DF,,Centro-Oeste,LLM
240036,EMBAIXADA DO BRASIL EM PRETORIA,DF,,Centro-Oeste,LLM
240037,EMBAIXADA DO BRASIL BUENOS AIRES,DF,,Centro-Oeste,LLM
240038,CONSULADO GERAL EM NOVA IORQUE,NY,,Norte-Americana,LLM
240043,CONSULADO-GERAL EM BUENOS AIRES,DF,,Centro-Oeste,LLM
240044,CONSULADO-GERAL DO BRASIL EM MIAMI,FL,,Estados Unidos,LLM
240045,CONSULADO-GERAL DO BRASIL EM TÓQUIO,DF,,Centro-Oeste,LLM
240046,EMBAIXADA DO BRASIL EM SANTIAGO,DF,,Centro-Oeste,LLM
240047,CONSULADO-GERAL EM LONDRES,DF,,Centro-Oeste,LLM
240050,CONSULADO DO BRASIL EM HOUSTON,TX,,Norte-Americana,LLM
240052,CONSULADO-GERAL EM CHICAGO,IL,,Norte-Americana,LLM
240053,CONSULADO-GERAL DO BRASIL EM BOSTON,MA,,Norte/Nordeste,LLM
240054,CONSULADO-GERAL DO BRASIL EM SAO FRANCISCO,CA,,Norte-Americana,LLM
240055,ESCRITORIO FINANCEIRO EM NEW YORK,EX,,Exterior,LLM
240056,EMBAIXADA DO BRASIL EM MADRI,DF,,Centro-Oeste,LLM
240057,CONSULADO GERAL DO BRASIL EM MADRI,EX,,Exterior,LLM
240060,EMBAIXADA DO BRASIL NA HAIA,EX,,Exterior,LLM
240061,EMBAIXADA DO BRASIL EM BRUXELAS,EX,,Exterior,LLM
240062,CONSULADO-GERAL DO BRASIL EM BARCELONA,ES,,Sudeste,LLM
240063,DELEGAÇÃO - BRASIL JUNTO A UNIÃO EUROPEIA-MRE,DF,,Centro-Oeste,LLM
240064,EMBAIXADA DO BRASIL EM OTTAWA,DF,,Centro-Oeste,LLM
240065,MISSÃO DO BRASIL JUNTO A OEA - WASHINGTON-MRE,DF,,Centro-Oeste,LLM
240066,CONSULADO-GERAL DO BRASIL EM ATLANTA,GA,,Norte-Americana,LLM
240067,CONSULADO-GERAL DO BRASIL EM LOS ANGELES,CA,,Norte-Americana,LLM
240068,CONSULADO-GERAL DO BRASIL EM ROTERDÃ,EX,,Europa,LLM
240070,CONSULADO-GERAL DO BRASIL EM BRUXELAS,EX,,Exterior,LLM
240073,CONSULADO-GERAL EM NAGOIA,SP,,Sudeste,LLM
240075,EMBAIXADA DO BRASIL EM PARIS,DF,,Centro-Oeste,LLM
240077,CONSULADO-GERAL DO BRASIL EM ROMA,DF,,Centro-Oeste,LLM
240078,CONSULADO-GERAL DO BRASIL EM WASHINGTON,DF,,Centro-Oeste,LLM
240079,REPRESENTACAO DO BRASIL/MRE JUNTO À FAO,DF,,Centro-Oeste,LLM
240080,EMBAIXADA DO BRASIL EM ASSUNCAO,DF,,Centro-Oeste,LLM
240082,EMBAIXADA DO BRASIL NO VATICANO,DF,,Centro-Oeste,LLM
240083,CONSULADO-GERAL DO BRASIL EM ASSUNCAO,PY,,América do Sul,LLM
240084,ESCRITORIO DE REPRESENTACAO NO RIO G. DO SUL,RS,,Sul,LLM
240085,EMBAIXADA DO BRASIL EM ROMA,DF,,Centro-Oeste,LLM
240086,CONSULADO-GERAL EM PARIS,DF,,Centro-Oeste,LLM
240087,EMBAIXADA DO BRASIL EM WASHINGTON,DF,,Centro-Oeste,LLM
240088,DELEGACAO DO BRASIL/MRE JUNTO À CPLP,DF,,Centro-Oeste,LLM
240089,EMBAIXADA DO BRASIL EM LISBOA,DF,,Centro-Oeste,LLM
240090,DELEGACAO DO BRASIL/MRE JUNTO À ONU,DF,,Centro-Oeste,LLM
240091,EMBAIXADA DO BRASIL EM BERLIM,DF,,Centro-Oeste,LLM
240092,EMBAIXADA DO BRASIL EM PRAGA,DF,,Centro-Oeste,LLM
240093,EMBAIXADA DO BRASIL EM VARSÓVIA,DF,,Centro-Oeste,LLM
240094,CONSULADO-GERAL DO BRASIL EM PORTO,PR,,Sul,LLM
240095,CONSULADO-GERAL DO BRASIL EM MUNIQUE,EX,,EXTERIOR,LLM
240096,CONSULADO-GERAL DO BRASIL EM MONTEVIDÉU,RS,,Sul,LLM
240097,CONSULADO-GERAL DO BRASIL EM FARO,PT-11,,Europa,LLM
240098,EMBAIXADA DO BRASIL EM MONTEVIDÉU,RS,,Sul,LLM
240099,DELEGAÇÃO DO BRASIL JUNTO À ALADI/ MERCOSUL,DF,,Centro-Oeste,LLM
240100,REP.DO BRASIL JUNTO À DESARM EM GENEBRA,DF,,Centro-Oeste,LLM
240101,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,DF,,Centro-Oeste,LLM
240104,INSTITUTO NACIONAL DE TECNOLOGIA - INT,RJ,,Sudeste,LLM
240105,INSTIT.NACIONAL DE PESQUISA DA AMAZONIA - MCT,AM,,Norte,LLM
240106,INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT,SP,,Sudeste,LLM
240107,INSTIT.NAC.DE PESQUISAS ESPACIAIS-NATAL - MCT,RN,,Nordeste,LLM
240108,INSTIT.NAC.PESQUISAS ESPACIAIS-C.PAULISTA-MCT,SP,,Sudeste,LLM
240114,INSTITUTO NACIONAL DO SEMIARIDO - INSA,PB,,Nordeste,LLM
240115,SECRETARIA DE DESENVOLV. TECNOLOG. E INOVACAO,DF,,Centro-Oeste,LLM
240118,SECRETARIA DE CIENCIA E TECNOL.P/ INCL.SOCIAL,SP,,Sudeste,LLM
240120,CENTRO BRASILEIRO DE PESQUISAS FISICAS,RJ,,Sudeste,LLM
240121,INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA,DF,,Centro-Oeste,LLM
240123,LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA,RJ,,Sudeste,LLM
240124,MUSEU DE ASTRONOMIA E CIENCIAS AFINS,RJ,,Sudeste,LLM
240126,OBSERVATORIO NACIONAL,RJ,,Sudeste,LLM
240127,CENTRO DE TECNOLOGIA MINERAL,RJ,,Sudeste,LLM
240128,LABORATORIO NACIONAL DE ASTROFISICA,MG,,Sudeste,LLM
240129,CENTRO DE TECN. DA INF. RENATO ARCHER - CTI,SP,,Sudeste,LLM
240137,CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE,PE,,Nordeste,LLM
240140,REPRESENTACAO REGIONAL DO MCT NO NORDESTE,PE,,Nordeste,LLM
240213,CONSULADO-GERAL DO BRASIL EM GENEBRA,DF,,Centro-Oeste,LLM
240214,DEL.DO BRASIL JUNTO À ORG.MUNDIAL DO COMÉRCIO,DF,,Centro-Oeste,LLM
240215,CONSULADO-GERAL DO BRASIL EM ZURIQUE,EX,,EXTERIOR,LLM
240216,EMBAIXADA DO BRASIL NO MÉXICO,DF,,Centro-Oeste,LLM
240217,EMBAIXADA DO BRASIL EM BOGOTÁ,DF,,Centro-Oeste,LLM
240218,EMBAIXADA DO BRASIL EM BERNA,DF,,Centro-Oeste,LLM
240220,DELEGAÇÃO PERMANENTE EM GENEBRA,DF,,Centro-Oeste,LLM
240221,EMBAIXADA DO BRASIL EM BUDAPESTE,DF,,Centro-Oeste,LLM
240222,CONSULADO -GERAL DO BRASIL NO MÉXICO,DF,,Centro-Oeste,LLM
240223,EMBAIXADA DO BRASIL EM VIENA,DF,,Centro-Oeste,LLM
240224,CENTRO NAC.DE MONIT.E ALERT.DE DESASTRES NATU,DF,,Centro-Oeste,LLM
240901,FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO,DF,,Centro-Oeste,LLM
243001,INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,DF,,Centro-Oeste,LLM
244001,FUNDACAO ALEXANDRE DE GUSMAO,DF,,Centro-Oeste,LLM
245209,CENTRO NAC DE TECN ELETRONICA AVANCADA S/A,SP,,Sudeste,LLM
250005,DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG,DF,,Centro-Oeste,LLM
250012,NUCLEO ESTADUAL DO MS/AC,AC,,Norte,LLM
250013,NUCLEO ESTADUAL DO MS/AL,AL,,Nordeste,LLM
250014,NUCLEO ESTADUAL DO MS/AP,AP,,Norte,LLM
250015,NUCLEO ESTADUAL DO MS/AM,AM,,Norte,LLM
250016,NUCLEO ESTADUAL DO MS/BA,BA,,Nordeste,LLM
250017,NUCLEO ESTADUAL DO MS/CE,CE,,Nordeste,LLM
250019,NUCLEO ESTADUAL DO MS/ES,ES,,Sudeste,LLM
250021,NUCLEO ESTADUAL DO MS/GO,MS,,Centro-Oeste,LLM
250022,NUCLEO ESTADUAL DO MS/MA,MA,,Nordeste,LLM
250023,NUCLEO ESTADUAL DO MS/MT,MS,,Centro-Oeste,LLM
250025,NUCLEO ESTADUAL DO MS/MG,MG,,Sudeste,LLM
250026,NUCLEO ESTADUAL DO MS/PA,PA,,Norte,LLM
250027,NUCLEO ESTADUAL DO MS/PB,PB,,Nordeste,LLM
250028,NUCLEO ESTADUAL DO MS/PR,MS,,Centro-Oeste,LLM
250029,NUCLEO ESTADUAL DO MS/PE,PE,,Nordeste,LLM
250031,NUCLEO ESTADUAL DO MS/RJ,RJ,,Sudeste,LLM
250032,NUCLEO ESTADUAL DO MS/RN,RN,,Nordeste,LLM
250033,NUCLEO ESTADUAL DO MS/RS,RS,,Sul,LLM
250036,NUCLEO ESTADUAL DO MS/SC,MS,,Centro-Oeste,LLM
250037,NUCLEO ESTADUAL DO MS-SP,SP,,Sudeste,LLM
250038,NUCLEO ESTADUAL DO MS/SE,MS,,Centro-Oeste,LLM
250042,HOSPITAL FEDERAL DE BONSUCESSO,RJ,,Sudeste,LLM
250052,INSTITUTO NACIONAL DO CANCER - RJ,RJ,,Sudeste,LLM
250057,INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,RJ,,Sudeste,LLM
250059,INSTITUTO NACIONAL DE CARDIOLOGIA,RJ,,Sudeste,LLM
250061,HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO,RJ,,Sudeste,LLM
250103,HOSPITAL FEDERAL DE IPANEMA,RJ,,Sudeste,LLM
250104,HOSPITAL FEDERAL CARDOSO FONTES,RJ,,Sudeste,LLM
250105,HOSPITAL FEDERAL DA LAGOA,RJ,,Sudeste,LLM
250106,HOSPITAL FEDERAL DO ANDARAI,RJ,,Sudeste,LLM
250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,DF,,Centro-Oeste,LLM
250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,DF,,Centro-Oeste,LLM
253002,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,DF,,Centro-Oeste,LLM
253003,AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,DF,,Centro-Oeste,LLM
254420,FUNDACAO OSWALDO CRUZ,RJ,,Sudeste,LLM
254421,CENTRO DE PESQUISAS AGGEU MAGALHAES,PE,,Nordeste,LLM
254422,CENTRO DE PESQUISAS GONCALO MUNIZ,BA,,Nordeste,LLM
254423,CENTRO DE PESQUISAS RENE RACHOU,MG,,Sudeste,LLM
254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,RJ,,Sudeste,LLM
254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,RJ,,Sudeste,LLM
254447,INSTITUTO FERNANDES FIGUEIRA,RJ,,Sudeste,LLM
254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,DF,,Centro-Oeste,LLM
254450,ESCOLA NAC. DE SAUDE PÚBLICA SÉRGIO AROUCA,RJ,,Sudeste,LLM
254462,DIRETORIA DE ADMINISTRACAO DO CAMPUS-DIRAC,DF,,Centro-Oeste,LLM
254463,INSTITUTO OSWALDO CRUZ,RJ,,Sudeste,LLM
254474,CENTRO DE PESQUISA LEONIDAS MARIA DEANE,AM,,Norte,LLM
254488,CASA DE OSWALDO CRUZ,RJ,,Sudeste,LLM
257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,DF,,Centro-Oeste,LLM
257003,INSTITUTO EVANDRO CHAGAS,PA,,Norte,LLM
257005,CENTRO NACIONAL DE PRIMATAS,AM,,Norte,LLM
275057,CIA.BRASILEIRA DE TRENS URBANOS-STU/REC,PE,,Nordeste,LLM
275066,CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT,SP,,Sudeste,LLM
275068,CIA.BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL,SP,,Sudeste,LLM
275078,CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC,SP,,Sudeste,LLM
275079,CIA.BRASILEIRA DE TRENS URBANOS-STU/JOP,SP,,Sudeste,LLM
277001,DEPARTAMENTO DO FUNDO DA MARINHA MERCANTE,RJ,,Sudeste,LLM
280101,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,DF,,Centro-Oeste,LLM
